"customer_key","customer_number","customer_name","customer_age","customer_type","active_months","total_sales","total_quantity","last_order","days_since_last_order","average_order_value","average_monthly_spend"
2816,AW00013815,Lacey Lin,40,REGULAR,8,115,6,2013-09-28,12,57.50,14.38
2817,AW00013816,Marissa Henderson,40,NEW,5,261,9,2013-08-30,11,130.50,52.20
2818,AW00013817,Jenny Huang,41,NEW,1,35,1,2013-06-13,27,35.00,35.00
2819,AW00013818,Dawn Chander,41,NEW,1,40,2,2013-01-31,10,40.00,40.00
2820,AW00013819,Max Gill,42,NEW,1,35,1,2013-06-22,18,35.00,35.00
2821,AW00013820,Danny Alvarez,56,VIP,30,5908,3,2013-09-24,16,2954.00,196.93
2822,AW00013821,Allen Lopez,57,VIP,31,5940,5,2013-09-10,0,2970.00,191.61
2823,AW00013822,Jay Moyer,58,VIP,29,6523,7,2013-10-17,24,2174.33,224.93
2824,AW00013823,Margaret Zheng,52,VIP,21,5393,5,2013-11-14,26,1797.67,256.81
2825,AW00013824,Destiny Wood,41,NEW,1,5,1,2013-10-20,21,5.00,5.00
2826,AW00013825,Kelvin Ma,42,NEW,1,37,2,2013-08-25,16,37.00,37.00
2827,AW00013826,Candice He,42,NEW,1,49,3,2013-11-06,4,49.00,49.00
2828,AW00013827,Nathan Harris,42,NEW,1,29,2,2013-07-17,24,29.00,29.00
2829,AW00013828,Jessie Travers,43,NEW,1,166,3,2013-10-31,10,166.00,166.00
2830,AW00013829,Randall Carlson,43,VIP,23,4379,4,2013-05-05,5,2189.50,190.39
2831,AW00013830,Andrea Cox,42,NEW,1,285,6,2014-01-09,1,142.50,285.00
2832,AW00013831,Eddie Alvarez,44,NEW,1,35,1,2013-03-06,4,35.00,35.00
2833,AW00013832,Priscilla Raji,44,NEW,1,24,2,2013-03-20,21,24.00,24.00
2834,AW00013833,Noah Lewis,44,NEW,1,107,3,2013-11-18,22,107.00,107.00
2835,AW00013834,Naomi Suarez,44,NEW,1,22,1,2013-11-09,1,22.00,22.00
2836,AW00013835,Hailey Brooks,44,NEW,1,37,3,2013-08-28,13,37.00,37.00
2837,AW00013836,Dominic Sara,44,VIP,25,4379,4,2013-06-24,16,2189.50,175.16
2838,AW00013837,Alyssa Lee,43,NEW,1,90,3,2013-11-12,28,90.00,90.00
2839,AW00013838,Jill Rubio,44,NEW,4,141,6,2013-12-24,17,70.50,35.25
2840,AW00013839,Manuel Madan,46,REGULAR,17,3242,3,2013-06-19,21,1621.00,190.71
2841,AW00013840,Tommy Pal,46,REGULAR,18,3010,4,2013-07-28,13,1505.00,167.22
2842,AW00013841,Clayton Kumar,46,VIP,31,6624,4,2013-10-17,24,2208.00,213.68
2843,AW00013842,Kenneth Xie,40,VIP,25,4404,4,2013-06-21,19,2202.00,176.16
2844,AW00013843,Warren Xie,45,NEW,1,31,2,2013-03-11,30,31.00,31.00
2845,AW00013844,Phillip Mehta,44,VIP,24,4355,3,2013-06-02,8,2177.50,181.46
2846,AW00013845,Shawn Nara,44,VIP,30,5917,4,2013-09-24,16,2958.50,197.23
2847,AW00013846,Lisa Zheng,45,VIP,30,5933,3,2013-09-16,24,2966.50,197.77
2848,AW00013847,Kurt Tang,44,VIP,30,5888,4,2013-09-02,8,2944.00,196.27
2849,AW00013848,Melissa Blue,42,NEW,1,61,4,2013-02-09,1,61.00,61.00
2850,AW00013849,Preston Rodriguez,48,REGULAR,7,3085,4,2013-01-10,0,1542.50,440.71
2851,AW00013850,Anthony Thompson,47,NEW,1,57,2,2013-06-03,7,57.00,57.00
2852,AW00013851,Seth Moore,48,NEW,1,2332,4,2013-11-11,29,2332.00,2332.00
2853,AW00013852,Ian Robinson,47,NEW,1,2295,1,2013-11-28,12,2295.00,2295.00
2854,AW00013853,Connor Zhang,46,NEW,1,2330,2,2013-12-13,28,2330.00,2330.00
2855,AW00013854,Kyle Parker,46,REGULAR,7,3247,4,2013-02-09,1,1623.50,463.86
2856,AW00013855,Sarah Washington,41,REGULAR,8,3095,5,2013-02-26,12,1547.50,386.88
2857,AW00013856,Ian Scott,49,REGULAR,8,2982,4,2013-02-16,22,1491.00,372.75
2858,AW00013857,Victoria Thompson,49,NEW,1,46,4,2013-12-10,0,46.00,46.00
2859,AW00013858,Melanie Richardson,43,NEW,1,72,4,2013-08-10,0,72.00,72.00
2860,AW00013859,Kristin Deng,49,NEW,1,22,1,2013-12-24,17,22.00,22.00
2861,AW00013860,Olivia Watson,47,REGULAR,12,123,8,2014-01-19,22,30.75,10.25
2862,AW00013861,Hailey Rogers,42,NEW,1,22,1,2013-07-30,11,22.00,22.00
2863,AW00013862,Andrew Walker,47,REGULAR,7,2986,3,2013-02-17,21,1493.00,426.57
2864,AW00013863,Kevin Long,48,NEW,1,72,2,2013-09-08,2,72.00,72.00
2865,AW00013864,Robin Torres,42,NEW,1,22,1,2013-07-06,4,22.00,22.00
2866,AW00013865,Mariah Foster,48,REGULAR,11,4534,4,2013-06-08,2,2267.00,412.18
2867,AW00013866,Mya Butler,47,REGULAR,10,4640,7,2013-06-07,3,2320.00,464.00
2868,AW00013867,Luke Griffin,49,NEW,1,57,2,2013-06-01,9,57.00,57.00
2869,AW00013868,Shelby Morris,50,NEW,1,31,2,2013-03-24,17,31.00,31.00
2870,AW00013869,Anna Morgan,51,NEW,1,22,1,2013-11-02,8,22.00,22.00
2871,AW00013870,Jonathan Clark,50,REGULAR,6,3282,3,2013-02-20,18,1641.00,547.00
2872,AW00013871,Sarah Gonzales,45,REGULAR,7,3060,5,2013-02-23,15,1530.00,437.14
2873,AW00013872,Alyssa Henderson,51,NEW,1,181,2,2013-02-01,9,181.00,181.00
2874,AW00013873,Russell Jai,48,REGULAR,11,4765,3,2013-06-13,27,2382.50,433.18
2875,AW00013874,Alyssa Bryant,39,NEW,1,77,2,2013-07-24,17,77.00,77.00
2876,AW00013875,Samantha Williams,50,NEW,1,24,2,2014-01-24,17,24.00,24.00
2877,AW00013876,Sebastian Murphy,50,NEW,1,22,1,2013-07-11,30,22.00,22.00
2878,AW00013877,Adam Lal,51,REGULAR,7,3030,4,2013-02-27,11,1515.00,432.86
2879,AW00013878,Sebastian Gray,52,NEW,1,2367,3,2013-12-15,26,2367.00,2367.00
2880,AW00013879,Derrick Hernandez,51,NEW,1,22,1,2013-09-08,2,22.00,22.00
2881,AW00013880,Marshall Kumar,52,NEW,1,72,2,2013-07-07,3,72.00,72.00
2882,AW00013881,Jasmine Wood,46,NEW,1,72,2,2013-08-27,14,72.00,72.00
2883,AW00013882,Mariah Russell,52,REGULAR,6,3282,5,2013-02-05,5,1641.00,547.00
2884,AW00013883,Brandon Lal,53,REGULAR,6,3021,3,2013-01-30,11,1510.50,503.50
2885,AW00013884,Jada Rogers,53,REGULAR,7,3043,6,2013-02-11,27,1521.50,434.71
2886,AW00013885,Brian Howard,44,REGULAR,11,4844,5,2013-06-02,8,2422.00,440.36
2887,AW00013886,Rachel Taylor,49,REGULAR,11,4537,3,2013-06-20,20,2268.50,412.45
2888,AW00013887,Nathan Scott,44,REGULAR,10,4763,2,2013-06-11,29,2381.50,476.30
2889,AW00013888,Ian Brown,41,NEW,1,22,1,2013-10-29,12,22.00,22.00
2890,AW00013889,Robert Martin,53,REGULAR,6,3084,5,2013-02-25,13,1542.00,514.00
2891,AW00013890,Jennifer Carter,48,REGULAR,7,2982,4,2013-03-18,23,1491.00,426.00
2892,AW00013891,Aaron Simmons,53,NEW,1,86,2,2013-05-07,3,86.00,86.00
2893,AW00013892,Spencer Diaz,48,REGULAR,7,3021,3,2013-03-03,7,1510.50,431.57
2894,AW00013893,Dalton Carter,42,NEW,1,22,1,2013-06-19,21,22.00,22.00
2895,AW00013894,Robyn Ruiz,51,REGULAR,10,4810,6,2013-06-16,24,2405.00,481.00
2896,AW00013895,Isabella Brooks,50,REGULAR,9,4559,4,2013-06-01,9,2279.50,506.56
2897,AW00013896,Hailey Mitchell,45,REGULAR,8,4775,4,2013-06-06,4,2387.50,596.88
2898,AW00013897,Carol Washington,50,REGULAR,8,4499,3,2013-06-09,1,2249.50,562.38
2899,AW00013898,Richard Baker,39,REGULAR,8,4835,6,2013-06-10,0,2417.50,604.38
2900,AW00013899,Cameron Jones,39,NEW,1,22,1,2013-04-13,27,22.00,22.00
2901,AW00013900,Isaac Campbell,40,NEW,1,22,1,2013-04-19,21,22.00,22.00
2902,AW00013901,Oscar Foster,50,NEW,1,67,3,2013-06-11,29,67.00,67.00
2903,AW00013902,Jeremiah Simmons,51,NEW,1,22,1,2013-07-12,29,22.00,22.00
2904,AW00013903,Elijah Hernandez,50,REGULAR,9,4512,3,2013-06-01,9,2256.00,501.33
2905,AW00013904,Natalie Thompson,45,REGULAR,9,4502,2,2013-06-25,15,2251.00,500.22
2906,AW00013905,Christian Henderson,45,REGULAR,9,4549,4,2013-06-29,11,2274.50,505.44
2907,AW00013906,Courtney Evans,49,REGULAR,6,3021,3,2013-03-23,18,1510.50,503.50
2908,AW00013907,Misty Xie,49,REGULAR,8,4597,3,2013-06-03,7,2298.50,574.63
2909,AW00013908,Alyssa Diaz,54,NEW,4,4715,5,2013-08-17,24,2357.50,1178.75
2910,AW00013909,Riley Price,55,NEW,4,4764,6,2013-09-03,7,2382.00,1191.00
2911,AW00013910,Isabelle Butler,49,REGULAR,9,4527,5,2013-06-13,27,2263.50,503.00
2912,AW00013911,Andrea Kelly,55,REGULAR,9,4549,4,2013-06-26,14,2274.50,505.44
2913,AW00013912,Caroline Simmons,49,REGULAR,7,4548,4,2013-05-30,11,2274.00,649.71
2914,AW00013913,Angela Rogers,54,NEW,1,107,3,2013-07-08,2,107.00,107.00
2915,AW00013914,Abigail Bell,55,NEW,1,72,2,2013-04-26,14,72.00,72.00
2916,AW00013915,Allison King,50,NEW,4,3045,4,2013-03-02,8,1522.50,761.25
2917,AW00013916,Eduardo Ward,44,NEW,1,2355,2,2013-12-14,27,2355.00,2355.00
2918,AW00013917,Samuel Allen,56,NEW,4,3282,5,2013-03-01,9,1641.00,820.50
2919,AW00013918,Armando Blanco,56,NEW,1,2398,5,2013-12-16,25,2398.00,2398.00
2920,AW00013919,Grace Smith,96,NEW,1,86,2,2014-01-04,6,86.00,86.00
2921,AW00013920,Amanda Rogers,56,REGULAR,7,268,12,2013-10-29,12,67.00,38.29
2922,AW00013921,Joseph Jones,51,NEW,1,57,2,2013-10-04,6,57.00,57.00
2923,AW00013922,Jackson Foster,51,NEW,1,57,2,2013-11-14,26,57.00,57.00
2924,AW00013923,Steven Howard,52,NEW,1,57,2,2013-04-10,0,57.00,57.00
2925,AW00013924,Hannah Hall,46,NEW,1,30,2,2013-06-28,12,30.00,30.00
2926,AW00013925,Wyatt Barnes,51,NEW,5,3220,3,2013-03-08,2,1610.00,644.00
2927,AW00013926,Dalton Hill,56,NEW,1,57,2,2013-05-05,5,57.00,57.00
2928,AW00013927,Gabriel Gonzales,56,NEW,5,3021,3,2013-03-20,21,1510.50,604.20
2929,AW00013928,Nathaniel Morris,56,NEW,1,86,2,2013-12-11,30,86.00,86.00
2930,AW00013929,Robert Hayes,58,NEW,1,77,2,2014-01-27,14,77.00,77.00
2931,AW00013930,Samantha Coleman,52,NEW,1,141,3,2013-10-28,13,141.00,141.00
2932,AW00013931,Luke Hernandez,52,NEW,1,22,1,2013-07-29,12,22.00,22.00
2933,AW00013932,Timothy Sanchez,53,NEW,1,22,1,2013-11-06,4,22.00,22.00
2934,AW00013933,Isabella Richardson,59,NEW,1,57,2,2013-02-26,12,57.00,57.00
2935,AW00013934,Luis Young,49,NEW,1,31,2,2013-12-06,4,31.00,31.00
2936,AW00013935,Kimberly Sanchez,54,NEW,1,57,2,2013-03-02,8,57.00,57.00
2937,AW00013936,Nathan Wilson,53,REGULAR,6,219,8,2013-11-08,2,73.00,36.50
2938,AW00013937,Victoria Ware,41,NEW,1,86,2,2013-08-05,5,86.00,86.00
2939,AW00013938,Alejandro Cai,52,NEW,4,3071,6,2013-03-17,24,1535.50,767.75
2940,AW00013939,Eduardo Ramirez,53,NEW,4,3084,5,2013-03-09,1,1542.00,771.00
2941,AW00013940,Emma Simmons,52,NEW,1,86,2,2013-08-08,2,86.00,86.00
2942,AW00013941,Brittany Hayes,48,REGULAR,8,287,11,2013-12-19,22,71.75,35.88
2943,AW00013942,Seth Long,60,NEW,1,57,2,2013-03-07,3,57.00,57.00
2944,AW00013943,Kelly Bryant,54,NEW,1,37,3,2013-09-04,6,37.00,37.00
2945,AW00013944,Andrew Moore,59,REGULAR,12,160,10,2014-01-06,4,40.00,13.33
2946,AW00013945,Yolanda Luo,59,NEW,1,57,2,2013-03-15,26,57.00,57.00
2947,AW00013946,Jason Powell,60,NEW,1,22,1,2014-01-14,27,22.00,22.00
2948,AW00013947,Megan Hughes,60,REGULAR,7,4606,5,2013-06-26,14,2303.00,658.00
2949,AW00013948,Susan Ma,61,REGULAR,7,4563,4,2013-06-18,22,2281.50,651.86
2950,AW00013949,Dwayne Ramos,60,REGULAR,7,4549,4,2013-06-29,11,2274.50,649.86
2951,AW00013950,Meredith Hernandez,62,NEW,1,24,2,2013-09-27,13,24.00,24.00
2952,AW00013951,Dylan Hughes,90,NEW,1,57,2,2013-09-26,14,57.00,57.00
2953,AW00013952,Franklin Ye,45,NEW,1,82,4,2013-10-01,9,41.00,82.00
2954,AW00013953,Theresa Munoz,45,VIP,18,6840,6,2013-12-19,22,2280.00,380.00
2955,AW00013954,Eddie Ramos,41,NEW,3,128,4,2013-10-04,6,42.67,42.67
2956,AW00013955,Andres Raji,50,VIP,18,6888,8,2013-12-15,26,2296.00,382.67
2957,AW00013956,Dawn Ma,51,NEW,3,82,4,2013-10-21,20,41.00,27.33
2958,AW00013957,Meredith Munoz,47,VIP,18,5645,5,2013-12-21,20,1881.67,313.61
2959,AW00013958,Diane Martin,52,VIP,18,6839,5,2013-12-03,7,2279.67,379.94
2960,AW00013959,Ebony Carlson,51,VIP,18,6858,8,2013-12-10,0,2286.00,381.00
2961,AW00013960,Lacey Kumar,53,VIP,18,6871,7,2013-12-23,18,2290.33,381.72
2962,AW00013961,Shawna Raji,54,NEW,4,137,5,2014-01-16,25,68.50,34.25
2963,AW00013962,Dawn Li,54,REGULAR,12,90,5,2014-01-20,21,45.00,7.50
2964,AW00013963,Veronica Patel,53,REGULAR,9,139,5,2014-01-13,28,69.50,15.44
2965,AW00013964,Jasmine Lewis,54,VIP,18,6806,5,2013-12-17,24,2268.67,378.11
2966,AW00013965,Barry Sara,48,VIP,17,6872,9,2013-12-20,21,2290.67,404.24
2967,AW00013966,Darren Dominguez,54,VIP,18,6842,8,2013-12-26,15,2280.67,380.11
2968,AW00013967,Glenn Zhang,55,VIP,18,5722,8,2013-12-28,13,1907.33,317.89
2969,AW00013968,Lydia Sai,55,VIP,18,5181,9,2013-12-22,19,1727.00,287.83
2970,AW00013969,Roy Martinez,46,NEW,3,77,3,2013-12-11,30,38.50,25.67
2971,AW00013970,Pedro Rana,52,VIP,18,6843,5,2013-12-10,0,2281.00,380.17
2972,AW00013971,Bianca Zhao,52,VIP,17,6772,6,2013-12-24,17,2257.33,398.35
2973,AW00013972,Eugene Liang,55,NEW,3,77,3,2013-12-25,16,38.50,25.67
2974,AW00013973,Bethany Shan,56,VIP,17,5185,7,2013-12-09,1,1728.33,305.00
2975,AW00013974,Tina Chandra,55,VIP,17,5237,7,2013-12-01,9,1745.67,308.06
2976,AW00013975,Johnny Raje,50,VIP,16,5138,5,2013-12-18,23,1712.67,321.13
2977,AW00013976,Emmanuel Smith,52,REGULAR,6,4512,3,2013-06-15,25,2256.00,752.00
2978,AW00013977,Alexandra Brown,52,REGULAR,7,4788,6,2013-06-23,17,2394.00,684.00
2979,AW00013978,Zoe Peterson,52,REGULAR,7,4775,5,2013-06-22,18,2387.50,682.14
2980,AW00013979,Chloe Jenkins,41,NEW,4,3282,3,2013-03-28,13,1641.00,820.50
2981,AW00013980,Margaret Liu,40,NEW,1,57,2,2013-04-21,19,57.00,57.00
2982,AW00013981,Joy Carlson,76,NEW,3,124,5,2013-07-20,21,62.00,41.33
2983,AW00013982,Clarence Chander,76,REGULAR,8,60,2,2013-11-05,5,30.00,7.50
2984,AW00013983,Logan Collins,76,NEW,5,180,8,2013-07-26,15,90.00,36.00
2985,AW00013984,Adrian Richardson,41,NEW,4,3282,3,2013-03-09,1,1641.00,820.50
2986,AW00013985,Alexis Wood,41,NEW,1,31,2,2013-04-22,18,31.00,31.00
2987,AW00013986,Chloe Anderson,40,REGULAR,15,1893,4,2013-03-23,18,946.50,126.20
2988,AW00013987,Eduardo Collins,41,NEW,1,2330,2,2013-12-24,17,2330.00,2330.00
2989,AW00013988,Miguel White,41,NEW,3,196,10,2013-10-02,8,49.00,65.33
2990,AW00013989,Chloe Bradley,42,NEW,1,46,2,2013-03-19,22,46.00,46.00
2991,AW00013990,Stephanie Wood,42,REGULAR,15,1893,4,2013-03-26,15,946.50,126.20
2992,AW00013991,Jack Hayes,42,NEW,1,86,2,2013-11-02,8,86.00,86.00
2993,AW00013992,Gregory Xie,42,REGULAR,16,1801,4,2013-04-12,28,900.50,112.56
2994,AW00013993,Zachary Patterson,41,REGULAR,15,1804,3,2013-04-06,4,902.00,120.27
2995,AW00013994,Isaac Cook,73,VIP,13,4528,4,2013-09-10,0,2264.00,348.31
2996,AW00013995,Michele Black,73,REGULAR,7,65,3,2013-11-17,23,32.50,9.29
2997,AW00013996,Marie Perez,67,NEW,2,66,4,2013-06-30,10,33.00,33.00
2998,AW00013997,Raquel Hernandez,73,VIP,17,4586,5,2013-12-25,16,2293.00,269.76
2999,AW00013998,Ethan Martin,71,REGULAR,9,245,6,2013-10-22,19,122.50,27.22
3000,AW00013999,Elijah Gonzales,41,VIP,17,3295,2,2013-06-22,18,1647.50,193.82
3001,AW00014000,Terry Sharma,43,NEW,1,85,3,2013-07-27,14,85.00,85.00
3002,AW00014001,Hunter Hill,42,NEW,1,107,3,2013-08-08,2,107.00,107.00
3003,AW00014002,Jacqueline Reed,42,NEW,1,86,2,2013-03-15,26,86.00,86.00
3004,AW00014003,Angel Ramirez,42,REGULAR,21,1579,5,2013-09-30,10,789.50,75.19
3005,AW00014004,Caitlin Kelly,43,NEW,1,57,2,2013-08-26,15,57.00,57.00
3006,AW00014005,Noah Hughes,43,VIP,16,3319,5,2013-06-01,9,1659.50,207.44
3007,AW00014006,Brianna Walker,42,VIP,16,3295,2,2013-06-02,8,1647.50,205.94
3008,AW00014007,Rebekah Garcia,65,NEW,5,3772,2,2013-01-08,2,1886.00,754.40
3009,AW00014008,Karen Liu,70,REGULAR,6,64,3,2013-07-25,16,32.00,10.67
3010,AW00014009,Brandy Prasad,65,NEW,1,64,3,2013-11-04,6,32.00,64.00
3011,AW00014010,Thomas Moore,69,REGULAR,7,3861,4,2013-02-27,11,1930.50,551.57
3012,AW00014011,Roger Shen,69,REGULAR,7,3831,4,2013-02-13,25,1915.50,547.29
3013,AW00014012,Eddie Vazquez,53,VIP,16,5250,7,2013-12-06,4,1750.00,328.13
3014,AW00014013,Jimmy Blanco,63,REGULAR,8,138,5,2013-12-12,29,69.00,17.25
3015,AW00014014,Leslie Serrano,63,REGULAR,6,62,3,2013-11-02,8,31.00,10.33
3016,AW00014015,Kurt Lal,69,NEW,5,60,2,2013-10-23,18,30.00,12.00
3017,AW00014016,Mary Sandidge,69,NEW,2,121,5,2013-09-05,5,60.50,60.50
3018,AW00014017,Chloe Rodriguez,39,REGULAR,15,1848,4,2013-03-31,10,924.00,123.20
3019,AW00014018,Nina Rai,68,NEW,1,64,4,2013-10-25,16,32.00,64.00
3020,AW00014019,Kathleen Romero,67,REGULAR,6,62,3,2014-01-04,6,31.00,10.33
3021,AW00014020,Kristine Dominguez,66,VIP,16,6831,5,2013-12-10,0,2277.00,426.94
3022,AW00014021,Michelle Richardson,44,NEW,1,22,1,2013-05-10,0,22.00,22.00
3023,AW00014022,Taylor Lee,45,REGULAR,21,1669,6,2013-11-05,5,834.50,79.48
3024,AW00014023,Beth Carlson,44,REGULAR,23,1575,3,2013-12-20,21,787.50,68.48
3025,AW00014024,Hannah Moore,44,REGULAR,14,1902,5,2013-04-05,5,951.00,135.86
3026,AW00014025,Robert Alexander,40,REGULAR,23,1586,6,2013-12-05,5,793.00,68.96
3027,AW00014026,Chloe Butler,46,REGULAR,22,1589,4,2013-12-09,1,794.50,72.23
3028,AW00014027,Carlos Perez,47,NEW,1,22,1,2013-08-07,3,22.00,22.00
3029,AW00014028,Patricia Srini,47,NEW,1,92,4,2013-07-19,22,92.00,92.00
3030,AW00014029,Christina Morris,43,NEW,1,57,2,2014-01-28,13,57.00,57.00
3031,AW00014030,Lawrence Sanz,64,VIP,16,6905,5,2013-12-10,0,2301.67,431.56
3032,AW00014031,Ruben Suarez,59,VIP,16,6964,8,2013-12-10,0,2321.33,435.25
3033,AW00014032,Arthur Chandra,64,VIP,17,6859,8,2013-12-18,23,2286.33,403.47
3034,AW00014033,Melinda Torres,57,VIP,16,6809,5,2013-12-15,26,2269.67,425.56
3035,AW00014034,Dennis Liang,56,NEW,5,104,5,2013-12-09,1,52.00,20.80
3036,AW00014035,Hunter Hughes,46,NEW,1,66,3,2013-07-27,14,66.00,66.00
3037,AW00014036,Amanda Torres,46,REGULAR,13,1839,3,2013-04-02,8,919.50,141.46
3038,AW00014037,Lydia Sara,46,REGULAR,14,1898,5,2013-04-23,17,949.00,135.57
3039,AW00014038,Madison Foster,60,VIP,17,6819,6,2013-12-17,24,2273.00,401.12
3040,AW00014039,Nathan Wang,55,VIP,16,6808,6,2013-12-05,5,2269.33,425.50
3041,AW00014040,Stephanie Morris,57,NEW,1,32,2,2013-06-12,28,32.00,32.00
3042,AW00014041,Danielle Bell,57,NEW,5,4765,5,2013-09-06,4,2382.50,953.00
3043,AW00014042,Stephanie Adams,63,NEW,1,22,1,2013-12-12,29,22.00,22.00
3044,AW00014043,Mary Gonzalez,63,NEW,1,57,2,2013-03-05,5,57.00,57.00
3045,AW00014044,Thomas Wright,62,VIP,15,3357,4,2013-06-04,6,1678.50,223.80
3046,AW00014045,Tanya Ramos,53,VIP,17,6804,5,2013-12-25,16,2268.00,400.24
3047,AW00014046,Cheryl Sanz,53,VIP,13,5645,5,2013-08-16,25,1881.67,434.23
3048,AW00014047,Linda Alvarez,57,VIP,13,5643,5,2013-08-13,28,1881.00,434.08
3049,AW00014048,Wyatt Mitchell,58,VIP,16,5123,5,2013-12-08,2,1707.67,320.19
3050,AW00014049,Gina Hernandez,57,VIP,17,5290,9,2013-12-20,21,1763.33,311.18
3051,AW00014050,Manuel Lopez,54,VIP,12,5650,5,2013-08-04,6,1883.33,470.83
3052,AW00014051,Nathaniel Rivera,43,VIP,13,5607,6,2013-08-12,29,1869.00,431.31
3053,AW00014052,Jorge Ma,48,NEW,5,86,4,2013-06-05,5,43.00,17.20
3054,AW00014053,Tamara Huang,48,NEW,1,86,4,2013-02-08,2,43.00,86.00
3055,AW00014054,Reginald Martin,60,NEW,2,280,5,2014-01-24,17,93.33,140.00
3056,AW00014055,Alejandro Kumar,60,VIP,17,5177,6,2013-12-28,13,1725.67,304.53
3057,AW00014056,Nelson Sanz,60,REGULAR,9,128,4,2014-01-18,23,42.67,14.22
3058,AW00014057,Lance Alonso,60,NEW,5,115,4,2014-01-20,21,57.50,23.00
3059,AW00014058,Johnny Anand,49,VIP,12,5652,7,2013-08-03,7,1884.00,471.00
3060,AW00014059,Rodney Ramos,49,NEW,4,106,5,2013-07-04,6,53.00,26.50
3061,AW00014060,Cedric Sharma,54,REGULAR,8,99,3,2013-10-24,17,49.50,12.38
3062,AW00014061,Naomi Torres,55,NEW,2,82,4,2013-03-30,11,41.00,41.00
3063,AW00014062,Madison Clark,55,VIP,12,5648,5,2013-08-16,25,1882.67,470.67
3064,AW00014063,Patrick Sands,50,VIP,12,5676,5,2013-08-02,8,1892.00,473.00
3065,AW00014064,Stacey Li,56,VIP,12,5694,8,2013-08-19,22,1898.00,474.50
3066,AW00014065,Samuel Diaz,56,VIP,13,5608,4,2013-08-10,0,1869.33,431.38
3067,AW00014066,Melody Jimenez,57,VIP,12,3611,8,2013-08-09,1,1203.67,300.92
3068,AW00014067,Larry Sanz,58,NEW,5,115,4,2013-08-16,25,57.50,23.00
3069,AW00014068,Brent McDonald,58,NEW,4,77,3,2013-08-19,22,38.50,19.25
3070,AW00014069,Joy Serrano,52,NEW,4,174,6,2013-12-24,17,87.00,43.50
3071,AW00014070,Ricky Alonso,61,VIP,12,5619,4,2013-08-12,29,1873.00,468.25
3072,AW00014071,Jack Li,61,VIP,12,5618,5,2013-07-31,10,1872.67,468.17
3073,AW00014072,Allen Smith,63,NEW,1,75,2,2013-08-18,23,37.50,75.00
3074,AW00014073,Gabriel Alexander,85,REGULAR,9,157,7,2013-10-21,20,78.50,17.44
3075,AW00014074,Barbara Xu,71,NEW,1,60,3,2013-05-27,14,30.00,60.00
3076,AW00014075,Robert Harris,43,NEW,1,57,2,2013-04-23,17,57.00,57.00
3077,AW00014076,Justin Ross,44,NEW,1,72,2,2013-05-03,7,72.00,72.00
3078,AW00014077,Bryan Townsend,44,NEW,3,180,8,2013-10-19,22,45.00,60.00
3079,AW00014078,Ryan Alexander,44,NEW,1,839,2,2013-01-18,23,839.00,839.00
3080,AW00014079,Lauren Price,44,REGULAR,12,224,11,2014-01-26,15,56.00,18.67
3081,AW00014080,Cynthia Srini,44,REGULAR,13,1848,4,2013-04-06,4,924.00,142.15
3082,AW00014081,Nicole Butler,40,REGULAR,11,3451,3,2013-02-18,20,1725.50,313.73
3083,AW00014082,Johnny Jai,40,NEW,1,22,1,2013-12-14,27,22.00,22.00
3084,AW00014083,Nathan Lopez,39,REGULAR,13,2751,3,2013-03-16,25,1375.50,211.62
3085,AW00014084,Robert Lal,40,NEW,4,138,9,2013-08-27,14,34.50,34.50
3086,AW00014085,Nathan Garcia,40,NEW,1,37,3,2013-04-24,16,37.00,37.00
3087,AW00014086,Maurice Chander,74,NEW,3,70,6,2014-01-20,21,35.00,23.33
3088,AW00014087,Harold Garcia,83,REGULAR,6,342,5,2013-07-08,2,114.00,57.00
3089,AW00014088,Alexandra Lopez,42,REGULAR,15,2755,3,2013-05-22,19,1377.50,183.67
3090,AW00014089,Kaitlyn Gray,41,REGULAR,14,1893,4,2013-04-17,23,946.50,135.21
3091,AW00014090,Jennifer Lewis,42,NEW,1,86,2,2013-04-30,10,86.00,86.00
3092,AW00014091,Logan Thomas,42,REGULAR,7,251,11,2013-08-05,5,50.20,35.86
3093,AW00014092,Maurice Nath,42,NEW,1,57,2,2013-09-08,2,57.00,57.00
3094,AW00014093,Jillian Arthur,43,NEW,1,31,2,2013-08-23,18,31.00,31.00
3095,AW00014094,Amanda Russell,43,NEW,1,22,1,2013-04-26,14,22.00,22.00
3096,AW00014095,Paige Griffin,43,REGULAR,12,1801,4,2013-04-11,29,900.50,150.08
3097,AW00014096,Samuel Green,40,REGULAR,8,233,12,2014-01-20,21,46.60,29.13
3098,AW00014097,Johnathan Srini,40,NEW,1,57,2,2013-07-25,16,57.00,57.00
3099,AW00014098,Allison Lopez,41,REGULAR,13,1845,4,2013-04-12,28,922.50,141.92
3100,AW00014099,Rafael Lin,80,REGULAR,6,200,5,2013-09-14,26,66.67,33.33
3101,AW00014100,Alisha Xu,73,REGULAR,6,226,5,2013-12-06,4,75.33,37.67
3102,AW00014101,Franklin Lal,77,VIP,12,3679,7,2013-08-13,28,1226.33,306.58
3103,AW00014102,Lisa Huang,78,VIP,12,3666,6,2013-08-01,9,1222.00,305.50
3104,AW00014103,Monique Blanco,76,VIP,14,3611,7,2013-09-08,2,1203.67,257.93
3105,AW00014104,Sydney James,43,REGULAR,12,1889,4,2013-04-01,9,944.50,157.42
